open_time,open,high,low,close,volume
2026-08-12T23:20:00+00:00,722.64,722.7469,722.64,722.65,0
2026-08-12T23:25:00+00:00,722.6664,722.6664,722.5237,722.6172,0
2026-08-12T23:30:00+00:00,722.61,722.61,722.3478,722.4941,0
2026-08-12T23:35:00+00:00,722.46,722.7865,722.43,722.7865,0
2026-08-12T23:40:00+00:00,722.78,722.81,722.61,722.75,0
2026-08-12T23:45:00+00:00,722.78,722.79,722.35,722.42,0
2026-08-12T23:50:00+00:00,722.38,722.65,722.38,722.65,0
2026-08-12T23:55:00+00:00,722.6622,722.67,722.5096,722.58,0
2026-08-13T08:00:00+00:00,723.9305,725.4977,723.21,723.32,0
2026-08-13T08:05:00+00:00,723.32,724.51,723.2722,723.67,0
2026-08-13T08:10:00+00:00,723.66,723.66,723.26,723.42,0
2026-08-13T08:15:00+00:00,723.46,723.5915,723.21,723.5915,0
2026-08-13T08:20:00+00:00,723.6169,723.77,723.4395,723.66,0
2026-08-13T08:25:00+00:00,723.75,724.08,723.75,723.86,0
2026-08-13T08:30:00+00:00,723.9582,723.9613,723.8,723.935,0
2026-08-13T08:35:00+00:00,723.81,723.81,723.665,723.81,0
2026-08-13T08:40:00+00:00,723.8,724.06,723.752,724.02,0
2026-08-13T08:45:00+00:00,724,724.01,723.82,723.84,0
2026-08-13T08:50:00+00:00,723.8589,724.22,723.8589,724.0085,0
2026-08-13T08:55:00+00:00,724.0895,724.168,723.9687,723.9687,0
2026-08-13T09:00:00+00:00,723.99,724.13,723.7748,723.84,0
2026-08-13T09:05:00+00:00,723.9123,723.9123,723.62,723.69,0
2026-08-13T09:10:00+00:00,723.6823,723.7,723.47,723.495,0
2026-08-13T09:15:00+00:00,723.3,723.45,723.02,723.45,0
2026-08-13T09:20:00+00:00,723.5,723.65,723.41,723.65,0
2026-08-13T09:25:00+00:00,723.68,723.68,723.37,723.37,0
2026-08-13T09:30:00+00:00,723.4285,723.82,723.4285,723.7604,0
2026-08-13T09:35:00+00:00,723.87,723.87,723.72,723.739,0
2026-08-13T09:40:00+00:00,723.77,723.97,723.76,723.97,0
2026-08-13T09:45:00+00:00,723.98,724.07,723.8941,723.9163,0
2026-08-13T09:50:00+00:00,724.05,724.27,724.05,724.23,0
2026-08-13T09:55:00+00:00,724.26,724.4,724.236,724.4,0
2026-08-13T10:00:00+00:00,724.3885,724.3885,724.05,724.11,0
2026-08-13T10:05:00+00:00,724.1012,724.3485,724.1,724.2,0
2026-08-13T10:10:00+00:00,724.24,724.35,724.22,724.3,0
2026-08-13T10:15:00+00:00,724.3427,724.47,724.29,724.4,0
2026-08-13T10:20:00+00:00,724.38,724.515,724.339,724.339,0
2026-08-13T10:25:00+00:00,724.26,724.3891,724.06,724.2179,0
2026-08-13T10:30:00+00:00,724.2585,724.49,724.21,724.25,0
2026-08-13T10:35:00+00:00,724.22,724.3771,724.19,724.29,0
2026-08-13T10:40:00+00:00,724.28,724.38,724.28,724.38,0
2026-08-13T10:45:00+00:00,724.3943,724.51,724.33,724.4915,0
2026-08-13T10:50:00+00:00,724.54,724.56,724.349,724.56,0
2026-08-13T10:55:00+00:00,724.489,724.5585,724.47,724.47,0
2026-08-13T11:00:00+00:00,724.47,724.71,723.7,724.4429,0
2026-08-13T11:05:00+00:00,724.41,724.57,724.32,724.3988,0
2026-08-13T11:10:00+00:00,724.4197,724.4197,724.23,724.23,0
2026-08-13T11:15:00+00:00,724.29,724.3,723.9533,723.97,0
2026-08-13T11:20:00+00:00,724.0145,724.1,723.91,724.0542,0
2026-08-13T11:25:00+00:00,724.0477,724.0685,723.85,724.0002,0
2026-08-13T11:30:00+00:00,724.01,724.21,723.9,724.21,0
2026-08-13T11:35:00+00:00,724.1515,724.5582,724.1515,724.5,0
2026-08-13T11:40:00+00:00,724.54,724.6,724.3777,724.6,0
2026-08-13T11:45:00+00:00,724.65,724.8,724.6,724.66,0
2026-08-13T11:50:00+00:00,724.64,724.64,724.197,724.4987,0
2026-08-13T11:55:00+00:00,724.4759,724.58,724.1645,724.2,0
2026-08-13T12:00:00+00:00,724.2285,724.23,723.49,723.516,0
2026-08-13T12:05:00+00:00,723.48,723.7748,723.45,723.6598,0
2026-08-13T12:10:00+00:00,723.6218,723.6949,723.158,723.52,0
2026-08-13T12:15:00+00:00,723.46,723.49,722.8,722.8904,0
2026-08-13T12:20:00+00:00,722.9718,723.24,722.9388,723.15,0
2026-08-13T12:25:00+00:00,723.1349,723.94,722.99,723.94,0
2026-08-13T12:30:00+00:00,723.8254,724.66,723,723.5913,0
2026-08-13T12:35:00+00:00,723.65,723.84,723.4803,723.823,0
2026-08-13T12:40:00+00:00,723.72,724.13,723.435,723.66,0
2026-08-13T12:45:00+00:00,723.5877,723.9988,723.53,723.89,0
2026-08-13T12:50:00+00:00,723.9709,724.32,723.82,724.26,0
2026-08-13T12:55:00+00:00,724.27,724.43,724.2035,724.42,0
2026-08-13T13:00:00+00:00,724.42,725.1451,724.4062,725.09,0
2026-08-13T13:05:00+00:00,725.11,725.3929,725.04,725.32,0
2026-08-13T13:10:00+00:00,725.3,725.3189,725,725.1077,0
2026-08-13T13:15:00+00:00,725.0946,725.1552,724.93,725.1235,0
2026-08-13T13:20:00+00:00,725.1,725.25,725.04,725.12,0
2026-08-13T13:25:00+00:00,725.06,725.39,725,725.1985,0
2026-08-13T13:30:00+00:00,725.125,726.0200195,724.039978,725.9700928,1733372
2026-08-13T13:35:00+00:00,725.9699707,728.2600098,725.9000244,728.2399902,988962
2026-08-13T13:40:00+00:00,728.2399902,728.6099854,727.2349854,727.6199951,811782
2026-08-13T13:45:00+00:00,727.6400146,730.8300171,727.4699707,730.5900269,1570258
2026-08-13T13:50:00+00:00,730.585022,731.1500244,730.2050171,730.8649902,1287165
2026-08-13T13:55:00+00:00,730.8549805,731.6799927,730.289978,731.5700073,830326
2026-08-13T14:00:00+00:00,731.5650024,731.789978,731.0999756,731.5900879,693439
2026-08-13T14:05:00+00:00,731.6099854,731.9099121,731.210022,731.6400146,606250
2026-08-13T14:10:00+00:00,731.6400146,732.4799805,731.6312866,732.2600098,670786
2026-08-13T14:15:00+00:00,732.2700195,732.5599976,732,732.0800171,458169
2026-08-13T14:20:00+00:00,732.0800171,732.5250244,731.7999878,732.289978,410315
2026-08-13T14:25:00+00:00,732.3099976,733.039978,732.0999756,732.960022,369205
2026-08-13T14:30:00+00:00,732.9500122,733.7349854,732.8248291,733.6799927,669435
2026-08-13T14:35:00+00:00,733.6599731,733.7550049,733.125,733.4000244,690362
2026-08-13T14:40:00+00:00,733.3800049,733.5889282,732.9400024,733.0150146,495219
2026-08-13T14:45:00+00:00,733,733.1298828,732.4400024,732.5800171,940560
2026-08-13T14:50:00+00:00,732.5800171,732.8250122,732.3599854,732.8200073,406253
2026-08-13T14:55:00+00:00,732.7700195,732.7999878,732.1199951,732.1500244,215597
2026-08-13T15:00:00+00:00,732.1400146,732.9000244,732.0443726,732.1199951,246159
2026-08-13T15:05:00+00:00,732.1199951,732.7199707,732.1099854,732.4949951,446199
2026-08-13T15:10:00+00:00,732.5,732.8400269,732.3099976,732.5808716,367036
2026-08-13T15:15:00+00:00,732.5999756,732.789978,732.210022,732.789978,204416
2026-08-13T15:20:00+00:00,732.7550049,733.0999756,732.6900024,732.9099731,230758
2026-08-13T15:25:00+00:00,732.9099731,733.0300293,731.7000122,731.9099731,434691
2026-08-13T15:30:00+00:00,731.9199829,732.125,730.8200073,730.8499756,355289
2026-08-13T15:35:00+00:00,730.8599854,731.3499756,730.4699707,731.0150146,332131
2026-08-13T15:40:00+00:00,731.0100098,731.623291,730.5300903,731.1403809,266826
2026-08-13T15:45:00+00:00,731.0549927,731.0549927,730.4000244,730.7000122,165565
2026-08-13T15:50:00+00:00,730.7299805,730.7999878,729.8800049,730.2003174,289775
2026-08-13T15:55:00+00:00,730.2299805,730.6500244,729.8599854,730.1400146,273012
2026-08-13T16:00:00+00:00,730.1500244,731.3300171,730.1099854,730.960022,753175
2026-08-13T16:05:00+00:00,731.0150146,731.5100098,730.9899902,731.3099976,207535
2026-08-13T16:10:00+00:00,731.2999878,731.5,730.685791,730.6900024,115103
2026-08-13T16:15:00+00:00,730.7399902,730.9849854,730.5800171,730.8499756,108376
2026-08-13T16:20:00+00:00,730.8250122,731.4099731,730.6539917,731.3400269,338005
2026-08-13T16:25:00+00:00,731.3400269,731.8800049,731.3099976,731.8300171,190145
2026-08-13T16:30:00+00:00,731.8400269,732.1599731,731.789978,731.8690186,267148
2026-08-13T16:35:00+00:00,731.8336792,732.0300293,731.4000854,731.5900269,107316
2026-08-13T16:40:00+00:00,731.6049805,731.8549805,731.4349976,731.7600098,201189
2026-08-13T16:45:00+00:00,731.75,732.0599976,731.75,731.9799805,102973
2026-08-13T16:50:00+00:00,731.9799805,732.2399902,731.7600098,731.8049927,110932
2026-08-13T16:55:00+00:00,731.7449951,732,731.6199951,731.9749756,120599
2026-08-13T17:00:00+00:00,732,732.6300049,732,732.5900269,254962
2026-08-13T17:05:00+00:00,732.585022,732.9199829,732.5750122,732.8099976,173965
2026-08-13T17:10:00+00:00,732.8300171,732.9500122,732.7399902,732.7999878,175138
2026-08-13T17:15:00+00:00,732.7949829,733.2000122,732.7700195,733.1950073,154397
2026-08-13T17:20:00+00:00,733.1950073,733.3499756,733.0200195,733.1099854,162143
2026-08-13T17:25:00+00:00,733.164978,733.2600098,733.0349731,733.0484009,104895
2026-08-13T17:30:00+00:00,733.0499878,733.2263184,732.9000244,732.9650269,318300
2026-08-13T17:35:00+00:00,732.9849854,733.039917,732.6737061,732.7600098,95465
2026-08-13T17:40:00+00:00,732.7399902,732.9199829,732.5300293,732.5300293,156216
2026-08-13T17:45:00+00:00,732.5250244,732.8400269,732.5200806,732.5999756,250707
2026-08-13T17:50:00+00:00,732.6298828,732.710022,732.3099976,732.3499756,289269
2026-08-13T17:55:00+00:00,732.4000244,732.6300049,732.2800293,732.2800293,152583
2026-08-13T18:00:00+00:00,732.2999878,732.460022,732.2299805,732.3699951,109336
2026-08-13T18:05:00+00:00,732.3585815,732.5499878,732.039978,732.1099854,94002
2026-08-13T18:10:00+00:00,732.1400146,732.3200073,731.9299927,732.2299805,202860
2026-08-13T18:15:00+00:00,732.2249756,732.3699951,732.0499878,732.0700073,319521
2026-08-13T18:20:00+00:00,732.0650024,732.2199707,731.7650146,731.8001099,145805
2026-08-13T18:25:00+00:00,731.8099976,732.0999756,731.8099976,732,218504
2026-08-13T18:30:00+00:00,732.0100098,732.6900024,732.0100098,732.585022,198419
2026-08-13T18:35:00+00:00,732.585022,732.7700195,732.5150146,732.7000122,184324
2026-08-13T18:40:00+00:00,732.710022,733.0900269,732.5999756,732.9000244,252046
2026-08-13T18:45:00+00:00,732.9000244,733.2294922,732.8900146,733.1799927,243929
2026-08-13T18:50:00+00:00,733.1799927,733.2700195,732.9699707,733.1500244,254315
2026-08-13T18:55:00+00:00,733.1500244,733.3099976,733.0700073,733.289978,162278
2026-08-13T19:00:00+00:00,733.289978,733.5349731,733.2301025,733.3079834,214987
2026-08-13T19:05:00+00:00,733.3099976,733.960022,733.1619873,733.8300171,260333
2026-08-13T19:10:00+00:00,733.8099976,733.8200073,732.9500122,733.1300049,242121
2026-08-13T19:15:00+00:00,733.1199951,733.1849976,732.7301025,733.1849976,233470
2026-08-13T19:20:00+00:00,733.1898193,733.3200073,733,733.0349731,197867
2026-08-13T19:25:00+00:00,733,733.0449829,732.5800171,732.7700195,172498
2026-08-13T19:30:00+00:00,732.7399902,732.8640137,732.460022,732.5800171,179289
2026-08-13T19:35:00+00:00,732.5700073,732.7700195,732.5100098,732.6699829,267316
2026-08-13T19:40:00+00:00,732.6900024,732.7376099,732.2399902,732.2750244,329252
2026-08-13T19:45:00+00:00,732.2700195,732.3200073,732.0499878,732.2249756,388180
2026-08-13T19:50:00+00:00,732.210022,732.2800293,731.75,731.9899902,769918
2026-08-13T19:55:00+00:00,732.0100098,732.1199951,731.5499878,732.0599976,1031078
2026-08-13T20:00:00+00:00,732.05,732.57,730.85,732.31,0
2026-08-13T20:05:00+00:00,732.2731,732.62,732.07,732.16,0
2026-08-13T20:10:00+00:00,732.201,732.4459,732.07,732.38,0
2026-08-13T20:15:00+00:00,732.07,732.5,732.07,732.32,0
2026-08-13T20:20:00+00:00,732.3031,732.3031,732,732.1,0
2026-08-13T20:25:00+00:00,732.0993,732.34,732.08,732.1139,0
2026-08-13T20:30:00+00:00,732.1922,732.4,732.1049,732.201,0
2026-08-13T20:35:00+00:00,732.2193,732.5,732.2041,732.498,0
2026-08-13T20:40:00+00:00,732.498,732.51,732.39,732.44,0
2026-08-13T20:45:00+00:00,732.45,732.53,732.41,732.41,0
2026-08-13T20:50:00+00:00,732.4599,732.55,732.41,732.54,0
2026-08-13T20:55:00+00:00,732.5,732.64,732.4267,732.61,0
2026-08-13T21:00:00+00:00,732.6399,732.65,732.07,732.4448,0
2026-08-13T21:05:00+00:00,732.45,772.5808,732.07,732.6,0
2026-08-13T21:10:00+00:00,732.6761,732.71,732.55,732.63,0
2026-08-13T21:15:00+00:00,732.6596,732.66,732.57,732.57,0
2026-08-13T21:20:00+00:00,732.6144,732.6599,732.57,732.65,0
2026-08-13T21:25:00+00:00,732.64,732.71,732.6,732.6762,0
2026-08-13T21:30:00+00:00,732.67,732.7269,732.67,732.7269,0
2026-08-13T21:35:00+00:00,732.7269,732.77,732.7007,732.7418,0
2026-08-13T21:40:00+00:00,732.7252,732.94,732.6997,732.79,0
2026-08-13T21:45:00+00:00,732.74,732.8,732.74,732.78,0
2026-08-13T21:50:00+00:00,732.78,732.8,732.71,732.71,0
2026-08-13T21:55:00+00:00,732.7958,732.8,732.71,732.71,0
2026-08-13T22:00:00+00:00,732.71,732.71,732,732.1924,0
2026-08-13T22:05:00+00:00,732.32,732.57,732.1673,732.1973,0
2026-08-13T22:10:00+00:00,732.211,732.2471,732.0972,732.1822,0
2026-08-13T22:15:00+00:00,732.15,732.3399,732.0148,732.2773,0
2026-08-13T22:20:00+00:00,732.3322,732.3382,732.07,732.1933,0
2026-08-13T22:25:00+00:00,732.12,732.1899,732.118,732.1456,0
2026-08-13T22:30:00+00:00,732.17,732.4013,732.17,732.32,0
2026-08-13T22:35:00+00:00,732.33,732.45,732.2701,732.3067,0
2026-08-13T22:40:00+00:00,732.2815,732.448,732.2815,732.448,0
2026-08-13T22:45:00+00:00,732.3473,732.41,732.27,732.2759,0
2026-08-13T22:50:00+00:00,732.2744,732.3433,732.23,732.3333,0
2026-08-13T22:55:00+00:00,732.34,732.35,732.2673,732.33,0
2026-08-13T23:00:00+00:00,732.33,732.36,732.23,732.35,0
2026-08-13T23:05:00+00:00,732.3459,732.53,732.3231,732.5284,0
2026-08-13T23:10:00+00:00,732.53,732.78,732.53,732.78,0
2026-08-13T23:15:00+00:00,732.8,732.83,732.45,732.57,0
2026-08-13T23:20:00+00:00,732.5385,732.5585,732.07,732.19,0
2026-08-13T23:25:00+00:00,732.2159,732.3122,732.2159,732.2195,0
2026-08-13T23:30:00+00:00,732.21,732.29,732.16,732.29,0
2026-08-13T23:35:00+00:00,732.2815,732.2815,732.1346,732.19,0
2026-08-13T23:40:00+00:00,732.159,732.2685,732.0969,732.1476,0
2026-08-13T23:45:00+00:00,732.12,732.22,732,732.0778,0
2026-08-13T23:50:00+00:00,732.0883,732.2,732.0883,732.15,0
2026-08-13T23:55:00+00:00,732.19,732.2794,732.11,732.2267,0
2026-08-14T08:00:00+00:00,732.2,732.7,730.76,732.5722,0
2026-08-14T08:05:00+00:00,732.658,733.26,731.93,733.145,0
2026-08-14T08:10:00+00:00,733.1517,733.23,732.69,732.75,0
2026-08-14T08:15:00+00:00,732.82,733.27,732.6702,732.709,0
2026-08-14T08:20:00+00:00,732.69,732.85,732.65,732.8,0
2026-08-14T08:25:00+00:00,732.73,733.01,732.6412,732.9972,0
2026-08-14T08:30:00+00:00,733.108,733.29,732.9898,733.1876,0
2026-08-14T08:35:00+00:00,733.24,733.3954,733.24,733.36,0
2026-08-14T08:40:00+00:00,733.3792,733.4,733.16,733.1985,0
2026-08-14T08:45:00+00:00,733.18,733.38,733.18,733.3,0
2026-08-14T08:50:00+00:00,733.3,733.38,733.15,733.15,0
2026-08-14T08:55:00+00:00,733.1334,733.1487,732.9987,732.9987,0
2026-08-14T09:00:00+00:00,732.94,732.95,732.76,732.9236,0
2026-08-14T09:05:00+00:00,732.82,732.9781,732.8,732.8293,0
2026-08-14T09:10:00+00:00,732.8,732.9088,732.7303,732.8876,0
2026-08-14T09:15:00+00:00,732.89,732.9962,732.81,732.9776,0
2026-08-14T09:20:00+00:00,733,733.2,732.8612,733.18,0
2026-08-14T09:25:00+00:00,733.23,733.23,733.07,733.12,0
2026-08-14T09:30:00+00:00,733.1182,733.1182,732.77,732.77,0
2026-08-14T09:35:00+00:00,732.82,732.85,732.6674,732.76,0
2026-08-14T09:40:00+00:00,732.83,732.8685,732.65,732.68,0
2026-08-14T09:45:00+00:00,732.68,733.07,732.66,733.05,0
2026-08-14T09:50:00+00:00,733.04,733.18,732.97,733.03,0
2026-08-14T09:55:00+00:00,733.09,733.3102,733.04,733.31,0
2026-08-14T10:00:00+00:00,733.3385,733.52,733.28,733.52,0
2026-08-14T10:05:00+00:00,733.55,733.635,733.5,733.56,0
2026-08-14T10:10:00+00:00,733.55,733.67,733.4123,733.4685,0
2026-08-14T10:15:00+00:00,733.4287,733.44,733.2781,733.31,0
2026-08-14T10:20:00+00:00,733.22,733.37,733.15,733.37,0
2026-08-14T10:25:00+00:00,733.36,733.36,733.02,733.1,0
2026-08-14T10:30:00+00:00,733.1704,733.32,733.1,733.31,0
2026-08-14T10:35:00+00:00,733.27,733.27,733.13,733.23,0
2026-08-14T10:40:00+00:00,733.2012,733.3312,733.06,733.3312,0
2026-08-14T10:45:00+00:00,733.36,733.44,733.2651,733.2651,0
2026-08-14T10:50:00+00:00,733.31,733.6,733.3,733.59,0
2026-08-14T10:55:00+00:00,733.55,733.68,733.39,733.661,0
2026-08-14T11:00:00+00:00,733.71,733.92,732.07,733.69,0
