open_time,open,high,low,close,volume
2026-07-26T22:00:00+00:00,7492.75,7494.5,7490,7494,1370
2026-07-26T22:15:00+00:00,7494.25,7497.25,7491.5,7494.75,4945
2026-07-26T22:30:00+00:00,7494.75,7498.5,7494,7495.5,3780
2026-07-26T22:45:00+00:00,7495.25,7495.5,7490.75,7492,2690
2026-07-26T23:00:00+00:00,7492,7499,7491.25,7498.5,3749
2026-07-26T23:15:00+00:00,7498.75,7500,7497.25,7498.75,2312
2026-07-26T23:30:00+00:00,7498.5,7505.5,7498.5,7504.5,3412
2026-07-26T23:45:00+00:00,7504.25,7512.25,7501.75,7510.75,7147
2026-07-27T00:00:00+00:00,7511,7512.25,7500.5,7509.25,10113
2026-07-27T00:15:00+00:00,7509,7509.25,7496.25,7500,8554
2026-07-27T00:30:00+00:00,7500,7502.25,7494.5,7494.75,4526
2026-07-27T00:45:00+00:00,7494.75,7499.5,7492.5,7492.75,4664
2026-07-27T01:00:00+00:00,7492.5,7496.75,7490,7491.25,4840
2026-07-27T01:15:00+00:00,7490.75,7492.75,7487,7490,4859
2026-07-27T01:30:00+00:00,7489.75,7499.5,7489.5,7495.75,6342
2026-07-27T01:45:00+00:00,7495.75,7498.25,7493.25,7498,3074
2026-07-27T02:00:00+00:00,7498.25,7500,7495.75,7498.5,3409
2026-07-27T02:15:00+00:00,7498.5,7502,7497.5,7500.25,3392
2026-07-27T02:30:00+00:00,7500,7502.5,7496.75,7501.5,2597
2026-07-27T02:45:00+00:00,7501,7502.5,7498,7499.25,1813
2026-07-27T03:00:00+00:00,7499.5,7503,7498.75,7502.75,2260
2026-07-27T03:15:00+00:00,7503,7503.5,7500.25,7500.75,1567
2026-07-27T03:30:00+00:00,7501,7502.25,7498.25,7500.25,1765
2026-07-27T03:45:00+00:00,7500.5,7501.25,7497.75,7499.5,1539
2026-07-27T04:00:00+00:00,7499.75,7502,7498.75,7502,1115
2026-07-27T04:15:00+00:00,7502,7503.75,7499.5,7501.5,1965
2026-07-27T04:30:00+00:00,7501.5,7505.75,7500,7505.25,1955
2026-07-27T04:45:00+00:00,7505.5,7507,7504.25,7504.5,1570
2026-07-27T05:00:00+00:00,7504.75,7509.75,7504,7509,2146
2026-07-27T05:15:00+00:00,7508.75,7510.5,7508,7510.25,1919
2026-07-27T05:30:00+00:00,7510.5,7514.5,7509.25,7512.5,3703
2026-07-27T05:45:00+00:00,7512.5,7515.5,7512.25,7514.5,2397
2026-07-27T06:00:00+00:00,7514.25,7520.25,7514.25,7517.5,4704
2026-07-27T06:15:00+00:00,7517.25,7518,7513.25,7514.75,2987
2026-07-27T06:30:00+00:00,7514.75,7516.75,7512.75,7513.75,2295
2026-07-27T06:45:00+00:00,7513.75,7514,7510.5,7511.75,2198
2026-07-27T07:00:00+00:00,7511.75,7517,7510.75,7517,3586
2026-07-27T07:15:00+00:00,7517,7517.5,7512.75,7512.75,2409
2026-07-27T07:30:00+00:00,7512.75,7513,7508.5,7511.5,3173
2026-07-27T07:45:00+00:00,7511.75,7512.5,7505.5,7505.75,3840
2026-07-27T08:00:00+00:00,7505.75,7512.25,7505.5,7512.25,4253
2026-07-27T08:15:00+00:00,7512,7515.5,7509.5,7514.75,2734
2026-07-27T08:30:00+00:00,7515,7519.5,7512.75,7519,3038
2026-07-27T08:45:00+00:00,7519.25,7520.75,7517.25,7519.25,3114
2026-07-27T09:00:00+00:00,7519.25,7519.25,7516.25,7517,1692
2026-07-27T09:15:00+00:00,7516.75,7520.25,7516.5,7517.75,1856
2026-07-27T09:30:00+00:00,7517.75,7522.5,7517,7522,2783
2026-07-27T09:45:00+00:00,7521.75,7524.5,7521.5,7522.25,2190
2026-07-27T10:00:00+00:00,7522.25,7523.5,7518.25,7520.75,2203
2026-07-27T10:15:00+00:00,7520.75,7522,7519.75,7520.75,1424
2026-07-27T10:30:00+00:00,7521.25,7522.75,7519.25,7522.5,1320
2026-07-27T10:45:00+00:00,7522.25,7524.5,7521.5,7522,1575
2026-07-27T11:00:00+00:00,7521.75,7522,7516.75,7517.5,2759
2026-07-27T11:15:00+00:00,7517.5,7519.25,7508.25,7509,4768
2026-07-27T11:30:00+00:00,7508.75,7515.25,7508,7512.25,6789
2026-07-27T11:45:00+00:00,7512.25,7513.25,7511.25,7511.75,2616
2026-07-27T12:00:00+00:00,7511.75,7515.25,7504.5,7505.25,6997
2026-07-27T12:15:00+00:00,7505.5,7509.25,7505,7508.5,3937
2026-07-27T12:30:00+00:00,7508,7511.75,7506.25,7511.5,4163
2026-07-27T12:45:00+00:00,7511.5,7514.5,7510.75,7513.25,6096
2026-07-27T13:00:00+00:00,7513.5,7515.25,7509.75,7512.25,7760
2026-07-27T13:15:00+00:00,7512.25,7514,7507,7507.5,9965
2026-07-27T13:30:00+00:00,7507.75,7514.25,7492.75,7493.25,69981
2026-07-27T13:45:00+00:00,7493.5,7500,7473.75,7473.75,68444
2026-07-27T14:00:00+00:00,7474,7479.25,7462.5,7467.5,73043
2026-07-27T14:15:00+00:00,7467.75,7473.75,7439.5,7440.75,69118
2026-07-27T14:30:00+00:00,7440.75,7443.5,7422.75,7426,85868
2026-07-27T14:45:00+00:00,7426,7457.25,7426,7455.5,65616
2026-07-27T15:00:00+00:00,7455.75,7462,7449.25,7452.25,48109
2026-07-27T15:15:00+00:00,7452.25,7453.75,7436.75,7440.75,50493
2026-07-27T15:30:00+00:00,7441,7441.5,7421.25,7432.75,47221
2026-07-27T15:45:00+00:00,7432.5,7434.5,7424.75,7432.75,29996
2026-07-27T16:00:00+00:00,7433,7445,7431.75,7432.75,31191
2026-07-27T16:15:00+00:00,7432.75,7455.25,7426.75,7445.5,53186
2026-07-27T16:30:00+00:00,7445.5,7451.75,7438.5,7441.25,26512
2026-07-27T16:45:00+00:00,7441.5,7446.25,7424,7428.25,27687
2026-07-27T17:00:00+00:00,7428.25,7429,7418.5,7424.25,24845
2026-07-27T17:15:00+00:00,7424.25,7425.5,7416.25,7420,19226
2026-07-27T17:30:00+00:00,7420,7430.75,7419.5,7426,18510
2026-07-27T17:45:00+00:00,7426.25,7436.5,7423.5,7436.25,17859
2026-07-27T18:00:00+00:00,7436.25,7437.75,7432.5,7435.5,16073
2026-07-27T18:15:00+00:00,7435.5,7436.25,7428,7434.5,18759
2026-07-27T18:30:00+00:00,7434.5,7434.5,7424,7432.75,26601
2026-07-27T18:45:00+00:00,7432.75,7450.75,7431.25,7448.5,27963
2026-07-27T19:00:00+00:00,7448.75,7454,7442.5,7448.75,20888
2026-07-27T19:15:00+00:00,7448.75,7455.75,7448.75,7454.75,12053
2026-07-27T19:30:00+00:00,7454.5,7456.75,7446.5,7448,15038
2026-07-27T19:45:00+00:00,7448,7451.5,7443.5,7449.25,28124
2026-07-27T20:00:00+00:00,7449.25,7454.25,7444.75,7448.25,11832
2026-07-27T20:15:00+00:00,7448.5,7449.25,7446,7448.75,2090
2026-07-27T20:30:00+00:00,7448.75,7456.5,7448,7452.75,3785
2026-07-27T20:45:00+00:00,7452.75,7453.75,7449.75,7453.25,2559
2026-07-27T22:00:00+00:00,7453.25,7456.5,7446.75,7447,1898
