open_time,open,high,low,close,volume
2025-11-05T08:00:00+00:00,25475,25538,25453.5,25513,37417
2025-11-05T09:00:00+00:00,25512.75,25552,25481,25519.25,30049
2025-11-05T10:00:00+00:00,25518.5,25537.75,25411.75,25413.5,31865
2025-11-05T11:00:00+00:00,25413,25484.25,25403.75,25481.25,36034
2025-11-05T12:00:00+00:00,25481.5,25535.75,25458.25,25529.25,35442
2025-11-05T13:00:00+00:00,25528.5,25595.75,25508.25,25587.5,57374
2025-11-05T14:00:00+00:00,25586.5,25690.75,25487.75,25686.75,242127
2025-11-05T15:00:00+00:00,25686.25,25736.5,25618.5,25720.25,268963
2025-11-05T16:00:00+00:00,25720,25789,25658.25,25774.5,159858
2025-11-05T17:00:00+00:00,25774,25828.25,25740,25812.25,88708
2025-11-05T18:00:00+00:00,25812,25872.75,25804.75,25864.75,69034
2025-11-05T19:00:00+00:00,25864,25878.5,25823,25863.5,72714
2025-11-05T20:00:00+00:00,25863,25877.5,25730,25741.25,124723
2025-11-05T21:00:00+00:00,25741,25763.5,25694.25,25728.75,59346
2025-11-05T23:00:00+00:00,25732,25776.25,25702.25,25773,0
2025-11-06T00:00:00+00:00,25772.75,25775.5,25652.25,25698.5,48145
2025-11-06T01:00:00+00:00,25697.75,25697.75,25616.75,25673.25,46369
2025-11-06T02:00:00+00:00,25673,25718.75,25639.25,25714.5,30218
2025-11-06T03:00:00+00:00,25714.5,25734.75,25700,25720.75,24143
2025-11-06T04:00:00+00:00,25720.25,25742.5,25704.5,25738.25,15121
2025-11-06T05:00:00+00:00,25729,25736.5,25687.75,25693,18335
2025-11-06T06:00:00+00:00,25692.25,25712.75,25672.25,25681.75,21214
2025-11-06T07:00:00+00:00,25681.5,25715,25642.5,25646.25,29522
2025-11-06T08:00:00+00:00,25645.5,25683.75,25628.25,25672,37778
2025-11-06T09:00:00+00:00,25672.5,25747.5,25671.25,25727.5,29609
2025-11-06T10:00:00+00:00,25728,25777.25,25725.75,25752,21286
2025-11-06T11:00:00+00:00,25752,25775.75,25742.5,25747.25,23181
2025-11-06T12:00:00+00:00,25747.25,25791.5,25745.75,25778.75,32569
2025-11-06T13:00:00+00:00,25778.5,25823.75,25761.5,25767,38821
2025-11-06T14:00:00+00:00,25766.75,25774.25,25509.5,25513.5,297367
2025-11-06T15:00:00+00:00,25513.25,25544,25290.5,25303,421383
2025-11-06T16:00:00+00:00,25302.75,25370.5,25201.5,25221,295487
2025-11-06T17:00:00+00:00,25220.5,25356.5,25197.25,25338,216131
2025-11-06T18:00:00+00:00,25337.5,25372.75,25224.25,25330.5,186895
2025-11-06T19:00:00+00:00,25330.5,25438.75,25320.75,25404.25,176274
2025-11-06T20:00:00+00:00,25404,25415,25226.25,25258.75,190073
2025-11-06T21:00:00+00:00,25257.75,25319.5,25241.5,25310.5,44282
2025-11-06T23:00:00+00:00,25311,25336,25269.75,25316.75,0
2025-11-07T00:00:00+00:00,25316.75,25350,25279.5,25323.25,42425
2025-11-07T01:00:00+00:00,25323.75,25334,25200.75,25271.75,68999
2025-11-07T02:00:00+00:00,25271.75,25274.75,25207.75,25268.5,42767
2025-11-07T03:00:00+00:00,25268.25,25281,25203.25,25223.5,33551
2025-11-07T04:00:00+00:00,25223.25,25265.5,25162,25253.25,39296
2025-11-07T05:00:00+00:00,25296,25333.25,25286.75,25332.75,27100
2025-11-07T06:00:00+00:00,25332.5,25341.75,25307.25,25325.25,19548
2025-11-07T07:00:00+00:00,25325.25,25348.75,25313,25336.25,17972
2025-11-07T08:00:00+00:00,25335.75,25354.75,25271.75,25312.75,42712
2025-11-07T09:00:00+00:00,25312,25328.75,25240.5,25259.25,41478
2025-11-07T10:00:00+00:00,25260.25,25277.75,25186,25218.75,42519
2025-11-07T11:00:00+00:00,25219,25220.25,25084.25,25179.5,88424
2025-11-07T12:00:00+00:00,25179.75,25195.75,25062,25093,76276
2025-11-07T13:00:00+00:00,25092.5,25147,25066.5,25111.25,88702
2025-11-07T14:00:00+00:00,25111.5,25124.25,24918.5,25025,310916
2025-11-07T15:00:00+00:00,25006.5,25045,24822,24823.5,383346
2025-11-07T16:00:00+00:00,24823.5,24861.25,24719,24746.25,268253
2025-11-07T17:00:00+00:00,24746,24863,24709,24841.25,227369
2025-11-07T18:00:00+00:00,24841,24953.5,24822,24922.75,195006
2025-11-07T19:00:00+00:00,24922.75,25116.5,24900.5,25113.75,198096
2025-11-07T20:00:00+00:00,25113.75,25173,25023.75,25164.25,235858
2025-11-07T21:00:00+00:00,25169.5,25228.5,25161,25166.25,51117
2025-11-09T23:00:00+00:00,25337.5,25356.75,25166.25,25336,30422
2025-11-10T00:00:00+00:00,25335.25,25346,25268.75,25330,51041
2025-11-10T01:00:00+00:00,25329.75,25437.5,25326.5,25428.5,51162
2025-11-10T02:00:00+00:00,25428.5,25449,25409.5,25431.75,25776
2025-11-10T03:00:00+00:00,25432,25488.5,25431.25,25460.25,29209
2025-11-10T04:00:00+00:00,25460.25,25486.25,25455.75,25470.75,21400
2025-11-10T05:00:00+00:00,25466.75,25496,25466.25,25483.5,19701
2025-11-10T06:00:00+00:00,25483,25502.75,25466.25,25470.5,19589
2025-11-10T07:00:00+00:00,25470,25499.75,25463.25,25489.5,21095
2025-11-10T08:00:00+00:00,25490,25536.5,25456,25532,31722
2025-11-10T09:00:00+00:00,25532.5,25569.5,25517.25,25552.75,35169
2025-11-10T10:00:00+00:00,25553,25558.25,25525.5,25530,19448
2025-11-10T11:00:00+00:00,25529.75,25546.25,25504.75,25545.75,25166
2025-11-10T12:00:00+00:00,25546,25551.5,25513.25,25538.5,28277
2025-11-10T13:00:00+00:00,25539.5,25560,25519.25,25555.25,34890
2025-11-10T14:00:00+00:00,25555.5,25657.75,25521.5,25638.25,220766
2025-11-10T15:00:00+00:00,25637.25,25666.5,25515.75,25523.5,242808
2025-11-10T16:00:00+00:00,25524,25537.5,25452.25,25521.25,263982
2025-11-10T17:00:00+00:00,25521.5,25647.25,25507.5,25635,183002
2025-11-10T18:00:00+00:00,25635.75,25683,25628.5,25647.25,105907
2025-11-10T19:00:00+00:00,25647.25,25718,25642.5,25702.5,100190
2025-11-10T20:00:00+00:00,25702,25760,25696.5,25713,143896
2025-11-10T21:00:00+00:00,25713,25746,25707.75,25721,38748
2025-11-10T23:00:00+00:00,25721,25747.75,25702.25,25742.75,0
2025-11-11T00:00:00+00:00,25742,25768.75,25729,25738.5,28812
2025-11-11T01:00:00+00:00,25739,25768,25733.5,25743.25,23169
2025-11-11T02:00:00+00:00,25743.5,25754.5,25720.5,25735.25,24700
2025-11-11T03:00:00+00:00,25735.25,25745.75,25717.25,25737.25,15421
2025-11-11T04:00:00+00:00,25737,25742.5,25683.5,25684,21021
2025-11-11T05:00:00+00:00,25671.75,25682.5,25652.5,25653.5,34507
2025-11-11T06:00:00+00:00,25653,25704.75,25652,25684.5,24304
2025-11-11T07:00:00+00:00,25684.5,25690.5,25645.75,25652,25131
2025-11-11T08:00:00+00:00,25651.75,25682.5,25630.25,25634.5,30024
2025-11-11T09:00:00+00:00,25635.5,25655.25,25596.5,25603.25,32336
2025-11-11T10:00:00+00:00,25603,25634,25596.25,25621,20708
2025-11-11T11:00:00+00:00,25621.25,25645.25,25607.75,25622.75,24103
2025-11-11T12:00:00+00:00,25623.25,25639,25582.75,25591,33922
2025-11-11T13:00:00+00:00,25591.5,25626,25572.5,25596.75,50616
2025-11-11T14:00:00+00:00,25597,25646,25560.5,25627,200671
